0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.310324652510984326e-14 7.001285596231594714e-15 2.440799049491784798e-14 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.120600000000000075e-30 -6.128199999999999760e-30 6.279300000000000346e-32 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
7.529799999999999634e-05 2.953499999999999875e-02 2.953799999999999829e-02 1.169786305271180646e-02 9.733139267471723941e-06 7.276194060083883766e-03 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -2.441399999999999944e-08 5.946400000000000228e-08 -2.852499999999999972e-11 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
3.011800000000000132e-04 1.181399999999999950e-01 1.181100000000000066e-01 4.672044520335823931e-02 1.536326788154134752e-04 2.876021557638259313e-02 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -1.572800000000000002e-06 8.322800000000000384e-07 -1.714099999999999902e-09 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
6.776199999999999802e-04 2.657900000000000262e-01 2.656200000000000228e-01 1.049761877760856804e-01 7.607759197030358354e-04 6.355470084895373239e-02 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -1.811300000000000090e-05 3.361600000000000138e-06 -1.905099999999999966e-08 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
1.204500000000000058e-03 4.724800000000000111e-01 4.719800000000000106e-01 1.863276683694614355e-01 2.332380757938120035e-03 1.102134293087734390e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -1.032399999999999941e-04 1.073199999999999991e-05 -1.041099999999999972e-07 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
1.881899999999999936e-03 7.381600000000000383e-01 7.370100000000000540e-01 2.906097038985450132e-01 5.478503445285035425e-03 1.668891847903871684e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -4.002699999999999878e-04 2.829700000000000029e-05 -3.827199999999999754e-07 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
2.709500000000000103e-03 1.062799999999999967e+00 1.060499999999999998e+00 4.175883140127367166e-01 1.084250893474384032e-02 2.314389768383882107e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -1.214299999999999971e-03 6.686500000000000440e-05 -1.096900000000000035e-06 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
3.687399999999999966e-03 1.446399999999999908e+00 1.441699999999999982e+00 5.667715589194645132e-01 1.902734873806647894e-02 3.015742031407859236e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -3.100900000000000184e-03 1.450599999999999969e-04 -2.628800000000000140e-06 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
4.815299999999999789e-03 1.888800000000000034e+00 1.879899999999999904e+00 7.371295679865242922e-01 3.052916638233019175e-02 3.749933332740730263e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -6.948600000000000089e-03 2.909699999999999873e-04 -5.459600000000000210e-06 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
6.093000000000000325e-03 2.390000000000000124e+00 2.372900000000000009e+00 9.265581471229962229e-01 4.569354440180801308e-02 4.495442136208628869e-01 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 -1.401499999999999968e-02 5.472300000000000038e-04 -1.009100000000000045e-05 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100 1.000000000000000016e+100
